"Administrative","Informational","ProductRelated","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue","TotalDuration","TimeThreshold","CensorTime","Censor"
5,2,216,0.002739726,0.013368848,0.888485964,0,"Aug",2,2,3,13,"Returning_Visitor",FALSE,FALSE,14856.68498,734.700927676167,734.700927676167,1
0,0,3,0,0.066666667,0,0,"Nov",1,1,1,1,"Returning_Visitor",FALSE,FALSE,35.4,1595.70743482094,35.4,0
1,0,3,0,0.066666667,8.04958574,0,"Sep",2,6,2,1,"Returning_Visitor",FALSE,FALSE,178.5,692.523449994624,178.5,0
3,0,18,0,0.030434783,0,0,"Aug",2,2,1,6,"Returning_Visitor",FALSE,FALSE,321.7,775.703295792919,321.7,0
0,1,45,0,0.034042553,7.198820003,0,"Oct",2,2,5,1,"Returning_Visitor",FALSE,TRUE,1165.84,81.0834471439011,81.0834471439011,1
0,0,10,0,0.011111111,0,0,"Nov",1,1,1,4,"Returning_Visitor",FALSE,FALSE,421.6,814.805416280869,421.6,0
3,0,137,0.002380952,0.011750149,0,0,"Oct",2,4,9,2,"Returning_Visitor",FALSE,FALSE,3053.028109,1253.61439665314,1253.61439665314,1
1,0,48,0.004347826,0.017619048,0,0,"Nov",1,1,1,3,"Returning_Visitor",FALSE,FALSE,841.4142529,1457.0756411599,841.4142529,0
2,0,2,0,0,0,0,"Aug",2,4,3,1,"Returning_Visitor",FALSE,FALSE,215.05,284.799261596054,215.05,0
0,0,14,0.014285714,0.035714286,0,0,"Jul",2,4,9,3,"Returning_Visitor",FALSE,FALSE,598.4333333,998.984331809916,598.4333333,0
8,3,84,0.004210526,0.012385965,3.170426459,0,"Jul",2,2,7,1,"Returning_Visitor",FALSE,FALSE,1964.815556,792.597265222576,792.597265222576,1
2,0,5,0,0.00952381,32.73373471,0,"Nov",2,4,4,5,"New_Visitor",FALSE,FALSE,82.6,1314.34967706213,82.6,0
1,0,0,0,0.066666667,0,0,"Nov",1,1,4,2,"Returning_Visitor",TRUE,TRUE,29.2,765.525274125393,29.2,0
0,0,3,0.133333333,0.133333333,0,0,"Oct",3,2,4,1,"Returning_Visitor",FALSE,FALSE,27.2,814.652254462708,27.2,0
2,3,28,0.02,0.054666667,20.42600013,0,"Oct",2,2,7,1,"Returning_Visitor",FALSE,TRUE,797.32666667,1364.99853365589,797.32666667,0
5,0,14,0.022916667,0.021979167,3.164088313,0,"Jul",3,2,3,2,"Returning_Visitor",TRUE,TRUE,781.1029825,451.077490276657,451.077490276657,1
0,0,14,0.071428571,0.103333333,0,0,"Jul",3,2,4,3,"Returning_Visitor",TRUE,FALSE,422.1333333,857.916373359039,422.1333333,0
2,0,40,0,0.012539087,10.20777685,0,"Oct",2,2,3,2,"Returning_Visitor",FALSE,FALSE,858.4833333,417.939863994252,417.939863994252,1
6,2,139,0.002959159,0.018209889,0,0,"Nov",1,1,1,3,"Returning_Visitor",FALSE,FALSE,5708.537577,809.349023383111,809.349023383111,1
9,3,7,0,0.035555556,0,0,"Jul",2,2,1,2,"New_Visitor",FALSE,FALSE,567.6433334,1627.21390232677,567.6433334,0
2,0,60,0.006557377,0.014754098,0,0,"Nov",2,5,7,3,"Returning_Visitor",FALSE,FALSE,1810.666667,1712.31051347451,1712.31051347451,1
4,0,4,0,0.008333333,0,0,"Oct",1,8,1,11,"New_Visitor",FALSE,FALSE,383.62,1059.03604998253,383.62,0
3,0,37,0,0.005128205,0,0,"Jul",1,1,4,2,"Returning_Visitor",TRUE,FALSE,1017.0166667,1164.57584499614,1017.0166667,0
8,0,107,0,0.009316239,2.551140814,0,"Oct",2,2,3,2,"Returning_Visitor",FALSE,FALSE,3886.1688893,1698.35616944358,1698.35616944358,1
0,1,8,0,0.044444444,17.79528223,0,"Oct",2,2,1,20,"Returning_Visitor",FALSE,TRUE,617.4666667,1323.02816367708,617.4666667,0
8,0,109,0.004512398,0.019698317,0,0,"Jul",2,2,1,3,"Returning_Visitor",FALSE,FALSE,1471.2706951,1710.96287493594,1471.2706951,0
11,0,48,0,0.016071429,7.248757745,0,"Aug",2,7,3,1,"Returning_Visitor",FALSE,FALSE,2276.241905,1231.80099548772,1231.80099548772,1
1,0,6,0,0.0625,11.27546478,0,"Nov",2,5,3,1,"Returning_Visitor",FALSE,FALSE,470.72,472.551431506872,470.72,0
7,0,73,0,0.003947368,23.15073799,0,"Oct",2,5,3,5,"New_Visitor",FALSE,TRUE,3709.342857,1292.02527514193,1292.02527514193,1
0,0,10,0.02,0.02,88.39170518,0,"Oct",3,2,1,20,"Returning_Visitor",TRUE,TRUE,349.1111111,887.075577862561,349.1111111,0
1,0,32,0.021212121,0.050688705,0,0,"Jul",1,1,2,3,"Returning_Visitor",TRUE,FALSE,428.6714286,1637.43628965924,428.6714286,0
3,0,4,0.0125,0.0625,0,0,"Aug",1,1,4,3,"Returning_Visitor",FALSE,TRUE,475.33333333,1682.48461787356,475.33333333,0
9,0,16,0.012,0.049,0,0,"Oct",1,1,1,2,"Returning_Visitor",FALSE,TRUE,276.0666666,864.243683114182,276.0666666,0
21,3,170,0,0.004514952,0,0,"Nov",2,2,7,2,"Returning_Visitor",FALSE,FALSE,4130.9669693,797.756329146214,797.756329146214,1
0,0,31,0,0.005376344,60.04472938,0,"Sep",1,1,4,2,"New_Visitor",FALSE,TRUE,641.6558915,1076.72696598805,641.6558915,0
4,0,10,0.016666667,0.016666667,0,0,"Jul",3,2,6,4,"Returning_Visitor",FALSE,TRUE,236.36666667,1274.68587738695,236.36666667,0
0,0,7,0,0,0,0,"Aug",1,8,7,3,"Returning_Visitor",FALSE,FALSE,296.7666667,1756.25211272854,296.7666667,0
0,0,2,0.1,0.15,0,0,"Sep",3,2,3,1,"Returning_Visitor",FALSE,FALSE,19.2,843.83964615874,19.2,0
1,0,6,0,0.00952381,0,0,"Sep",5,11,8,14,"Returning_Visitor",FALSE,FALSE,317.9,543.496394944377,317.9,0
1,0,24,0,0.017391304,30.04921703,0,"Sep",2,2,3,2,"Returning_Visitor",FALSE,TRUE,1144.446667,1489.34882672504,1144.446667,0
2,0,51,0,0.015384615,40.659727,0,"Sep",2,2,4,13,"Returning_Visitor",FALSE,TRUE,2172.628837,1623.95299386233,1623.95299386233,1
8,1,18,0.008695652,0.008695652,0,0,"Nov",2,2,7,2,"Returning_Visitor",FALSE,FALSE,562.8,1109.15036432911,562.8,0
4,0,11,0,0.033333333,0,0,"Oct",1,1,9,3,"Returning_Visitor",FALSE,FALSE,924.3,496.700121129397,496.700121129397,1
0,0,11,0.127272727,0.142424242,0,0,"Jul",3,2,1,1,"Returning_Visitor",FALSE,FALSE,199.5,785.08897282416,199.5,0
8,8,157,0.007903295,0.027247449,2.051882078,0,"June",2,2,1,5,"Returning_Visitor",TRUE,FALSE,16569.66941,1721.92016059533,1721.92016059533,1
0,0,3,0,0.066666667,0,0,"June",1,1,6,1,"Returning_Visitor",TRUE,FALSE,135,921.647188023198,135,0
11,4,12,0.057142857,0.055555556,0,0,"Aug",3,2,1,3,"Returning_Visitor",FALSE,FALSE,621.9333333,462.201427663676,462.201427663676,1
7,0,39,0,0.01627907,0,0,"Oct",2,2,1,4,"Returning_Visitor",FALSE,FALSE,1385.93,744.499724016059,744.499724016059,1
6,0,79,0.039,0.06880303,2.852036737,0,"Jul",2,2,9,1,"Returning_Visitor",FALSE,FALSE,1925.76,381.811382498126,381.811382498126,1
0,0,14,0,0.016666667,0,0,"Nov",3,2,1,20,"Returning_Visitor",FALSE,FALSE,1049.05,911.429788556416,911.429788556416,1
10,2,36,0,0.007751938,5.6479944,0,"Oct",3,2,3,2,"Returning_Visitor",TRUE,FALSE,1041.1569388,1531.48716541473,1041.1569388,0
2,0,5,0,0.028571429,20.71678117,0,"Aug",2,10,3,3,"Returning_Visitor",FALSE,TRUE,205.6,49.5442959479988,49.5442959479988,1
5,0,103,0,0.019613005,0,0,"June",2,4,1,2,"Returning_Visitor",TRUE,FALSE,1878.20177124,1500.55170725565,1500.55170725565,1
1,2,17,0,0.019047619,0,0,"Jul",2,2,3,4,"Returning_Visitor",FALSE,TRUE,2291.9,466.922522138339,466.922522138339,1
7,5,28,0.001754386,0.009231412,0,0,"Nov",2,2,3,1,"Returning_Visitor",FALSE,TRUE,1405.9333333,1279.873899105,1279.873899105,1
0,0,1,0,0,0,0,"Aug",2,2,7,13,"Returning_Visitor",FALSE,FALSE,1195.8,1197.40135916742,1195.8,0
0,0,37,0.052252252,0.108558559,0,0,"Sep",2,2,2,1,"Returning_Visitor",FALSE,FALSE,856.2,1097.68607179169,856.2,0
2,1,202,0.01804878,0.050155633,0,0,"Sep",2,4,7,1,"Returning_Visitor",FALSE,FALSE,13917.85833,1114.83537301654,1114.83537301654,1
2,1,72,0.006140351,0.029986961,0,0,"Aug",1,1,2,2,"Returning_Visitor",FALSE,FALSE,2157.867925,1076.04451901978,1076.04451901978,1
3,0,346,0.001709402,0.006473478,5.177106841,0,"Aug",2,2,3,1,"Returning_Visitor",TRUE,TRUE,12626.27628,1221.60110981436,1221.60110981436,1
0,0,80,0.005,0.027916667,0.720181023,0,"Sep",2,2,6,1,"Returning_Visitor",FALSE,TRUE,1566.333333,1764.28758935537,1566.333333,0
1,0,35,0.017142857,0.035442177,8.435206908,0,"Sep",1,1,1,2,"Returning_Visitor",TRUE,FALSE,970.8879221,1509.27202517632,970.8879221,0
1,6,76,0.032611502,0.054407935,0,0,"June",3,2,6,2,"Returning_Visitor",FALSE,FALSE,1554.773395,146.03186575463,146.03186575463,1
2,0,24,0.032098765,0.05617284,1.696968944,0,"Sep",2,2,1,1,"Returning_Visitor",TRUE,FALSE,648.2,955.49188969424,648.2,0
0,0,7,0.085714286,0.128571429,0,0,"Aug",3,3,3,1,"Returning_Visitor",TRUE,FALSE,159.2,299.951454408001,159.2,0
3,0,10,0.008333333,0.038888889,0,0,"Jul",2,2,1,5,"New_Visitor",FALSE,FALSE,191.6318182,782.733908363152,191.6318182,0
1,0,3,0,0,0,0,"Aug",2,2,1,4,"Returning_Visitor",FALSE,FALSE,421,189.758709634189,189.758709634189,1
0,0,2,0,0.1,0,0,"Aug",3,2,1,3,"Returning_Visitor",FALSE,FALSE,31.2,198.958358613309,31.2,0
0,0,18,0.068518519,0.091604938,0,0,"Aug",3,2,3,3,"Returning_Visitor",FALSE,FALSE,481.4,1498.6757538002,481.4,0
11,4,22,0.006451613,0.018196857,19.43795945,0,"Sep",3,2,3,4,"Returning_Visitor",FALSE,FALSE,1590.3466667,1717.70468558185,1590.3466667,0
2,0,28,0,0.015555556,0,0,"Nov",1,8,3,20,"Returning_Visitor",FALSE,FALSE,1162.3,731.333680315875,731.333680315875,1
0,0,16,0.0125,0.025,0,0,"Jul",2,2,7,1,"Returning_Visitor",FALSE,FALSE,336.3,669.881436724681,336.3,0
4,0,23,0,0.006666667,15.13596148,0,"Aug",2,2,3,2,"Returning_Visitor",FALSE,FALSE,2019.8,812.420959754381,812.420959754381,1
4,0,28,0,0.016666667,0,0,"Jul",1,2,1,4,"Returning_Visitor",FALSE,FALSE,592.65,786.416524033993,592.65,0
0,0,13,0.084615385,0.102564103,0,0,"June",3,2,1,1,"Returning_Visitor",FALSE,FALSE,323.3,1733.28994458076,323.3,0
4,0,8,0,0.009090909,0,0,"Oct",1,1,1,2,"Returning_Visitor",FALSE,FALSE,193,1336.98661411181,193,0
7,0,11,0.025,0.04375,10.02470626,0,"Oct",2,2,2,1,"Returning_Visitor",FALSE,FALSE,410.2,513.501341596711,410.2,0
3,0,62,0.005230769,0.01881429,0,0,"Sep",3,2,6,4,"Returning_Visitor",FALSE,FALSE,2150.19696,888.881785802078,888.881785802078,1
0,0,6,0,0.02,0,0,"Nov",3,2,1,2,"New_Visitor",FALSE,FALSE,66.9,1761.43057089765,66.9,0
0,0,20,0.025,0.038472222,0,0,"June",1,2,3,1,"Returning_Visitor",TRUE,FALSE,1413.768571,1025.76439814875,1025.76439814875,1
9,0,8,0,0.0025,0,0,"Sep",2,2,1,5,"New_Visitor",FALSE,FALSE,311.3571428,152.040853989311,152.040853989311,1
0,3,32,0.029946524,0.03546327,4.027998418,0,"Oct",1,1,6,2,"Returning_Visitor",TRUE,FALSE,939.1899134,116.149396137334,116.149396137334,1
3,0,7,0,0.02,88.84365062,0,"Oct",2,2,7,2,"Returning_Visitor",FALSE,TRUE,230.4,1632.13497862453,230.4,0
3,1,4,0,0.039583333,0,0,"Sep",2,2,8,2,"Returning_Visitor",FALSE,TRUE,44.68,1485.30266366201,44.68,0
6,1,146,0.002671513,0.00935218,6.711290592,0,"Nov",2,10,7,2,"Returning_Visitor",FALSE,TRUE,6190.8771625,1131.78977530682,1131.78977530682,1
2,0,8,0,0.044444444,0,0,"Aug",1,8,1,2,"Returning_Visitor",FALSE,FALSE,554.2,392.87438231986,392.87438231986,1
1,0,71,0.005555556,0.034027778,0,0,"Jul",2,2,7,1,"Returning_Visitor",TRUE,FALSE,1749.921127,634.326653555036,634.326653555036,1
2,0,7,0,0.05,0,0,"Oct",2,2,1,1,"Returning_Visitor",FALSE,FALSE,134.7333333,263.051851294003,134.7333333,0
0,0,22,0.021212121,0.046969697,0,0,"Jul",3,2,3,4,"Returning_Visitor",TRUE,FALSE,657.42,782.187767911237,657.42,0
3,0,39,0.001282051,0.010133221,0,0,"Jul",1,1,4,4,"Returning_Visitor",FALSE,FALSE,945.8510658,1394.36275244225,945.8510658,0
2,0,37,0.001315789,0.01505848,0,0,"Sep",1,1,2,2,"Returning_Visitor",FALSE,FALSE,1415.105556,1638.38186071254,1415.105556,0
0,0,4,0.125,0.133333333,0,0,"Jul",3,2,1,4,"Returning_Visitor",FALSE,FALSE,67.6,1489.89364852663,67.6,0
1,2,8,0,0,0,0,"Nov",2,4,4,2,"New_Visitor",FALSE,FALSE,3192.283333,1720.8664610493,1720.8664610493,1
8,4,31,0.014285714,0.013518007,37.53469014,0,"Oct",1,1,1,4,"Returning_Visitor",FALSE,TRUE,2012.358025,683.90239718603,683.90239718603,1
1,2,9,0,0.066666667,0,0,"June",4,2,3,4,"Returning_Visitor",FALSE,FALSE,201.1666667,93.4639495098963,93.4639495098963,1
1,0,9,0,0.01875,0,0,"Sep",3,2,4,4,"New_Visitor",FALSE,FALSE,263.15,528.328189116437,263.15,0
4,0,2,0.0125,0.034166667,0,0,"Sep",1,1,6,5,"New_Visitor",TRUE,TRUE,29.8,1799.44178747945,29.8,0
0,0,37,0,0.005555556,0,0,"Oct",2,2,2,2,"Returning_Visitor",TRUE,FALSE,1530.006667,813.264952639583,813.264952639583,1
0,0,47,0.004347826,0.013768116,0,0,"Sep",2,2,7,1,"Returning_Visitor",FALSE,FALSE,1423,1791.10455081332,1423,0
2,0,5,0,0.028571429,0,0,"Jul",4,1,2,2,"New_Visitor",FALSE,FALSE,97.6,1276.3365145959,97.6,0
4,1,74,0.002666667,0.010666667,0,0,"Aug",2,2,3,1,"Returning_Visitor",TRUE,FALSE,1443.9716667,546.426731026731,546.426731026731,1
4,1,12,0.015384615,0.038461538,0,0,"Aug",2,6,4,3,"Returning_Visitor",TRUE,FALSE,393.76,1635.91431421228,393.76,0
2,0,7,0,0,0,0,"Jul",2,2,2,2,"New_Visitor",TRUE,FALSE,326.3,859.05618610559,326.3,0
0,0,4,0.05,0.066666667,0,0,"June",3,2,5,13,"Returning_Visitor",TRUE,FALSE,159.2,1469.41020581638,159.2,0
1,3,15,0,0.055555556,0,0,"Aug",2,2,3,2,"Returning_Visitor",FALSE,FALSE,421.875,463.74715048587,421.875,0
7,1,20,0,0.009876543,0,0,"Oct",2,2,3,2,"New_Visitor",FALSE,FALSE,477.8666667,1724.99336352106,477.8666667,0
1,0,2,0,0,0,0,"June",2,2,9,6,"Returning_Visitor",FALSE,FALSE,62.06666667,838.682917796541,62.06666667,0
3,0,15,0,0,55.82099528,0,"Sep",2,4,1,2,"New_Visitor",FALSE,FALSE,308.3666667,242.880234792829,242.880234792829,1
3,0,12,0.04,0.084444444,21.24191985,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,TRUE,435.01333333,1388.85017687222,435.01333333,0
2,0,4,0.00952381,0.066666667,0,0,"Nov",1,2,1,5,"Returning_Visitor",FALSE,FALSE,50.4,264.290529889986,50.4,0
7,2,151,0.013402778,0.041166667,5.88595629,0,"Jul",2,5,3,3,"Returning_Visitor",FALSE,FALSE,4577.65333333,978.680850276724,978.680850276724,1
0,0,62,0,0.015591398,0,0,"June",1,1,7,3,"Returning_Visitor",FALSE,FALSE,944.4055556,1186.92745012231,944.4055556,0
0,0,4,0,0,35.34967016,0,"Sep",3,2,3,2,"Returning_Visitor",TRUE,TRUE,72,1041.27563101938,72,0
0,0,2,0,0.1,0,0,"Aug",2,2,5,13,"Returning_Visitor",FALSE,FALSE,107.8,913.934173912276,107.8,0
1,0,22,0,0.043478261,0,0,"Oct",2,2,1,2,"Returning_Visitor",FALSE,FALSE,2429.05,1675.42338877684,1675.42338877684,1
3,0,28,0,0.002380952,0,0,"Oct",3,2,7,11,"New_Visitor",TRUE,FALSE,570.2969048,415.626978422515,415.626978422515,1
0,0,19,0,0.005263158,0,0,"Sep",2,2,5,2,"Returning_Visitor",FALSE,FALSE,528.25,34.6425675111823,34.6425675111823,1
0,0,14,0,0.007142857,0,0,"June",1,1,1,2,"Returning_Visitor",FALSE,FALSE,276.35,507.562243079301,276.35,0
2,0,3,0,0.04,0,0,"Sep",2,2,3,5,"New_Visitor",FALSE,FALSE,76.6,567.686242377385,76.6,0
0,0,32,0,0,83.80837784,0,"Oct",2,2,6,2,"New_Visitor",FALSE,TRUE,905.1,1621.79249533918,905.1,0
0,0,12,0,0.030555556,0,0,"Nov",2,2,1,1,"Returning_Visitor",FALSE,FALSE,274.75,1007.77198091615,274.75,0
1,0,47,0.010416667,0.017638889,0,0,"Oct",1,1,3,3,"Returning_Visitor",FALSE,FALSE,1467.576667,251.580263252836,251.580263252836,1
2,0,84,0.01577381,0.039900794,0,0,"June",2,2,1,1,"Returning_Visitor",FALSE,FALSE,3587.09125,398.043377380818,398.043377380818,1
0,0,6,0.066666667,0.1,0,0,"June",2,2,1,3,"Returning_Visitor",FALSE,FALSE,351.4,161.39474546304,161.39474546304,1
3,0,106,0.001851852,0.00287037,3.96093872,0,"Aug",2,2,9,2,"Returning_Visitor",FALSE,TRUE,4775.1152383,1541.60881603137,1541.60881603137,1
0,0,3,0,0.066666667,0,0,"Sep",1,1,1,5,"Returning_Visitor",FALSE,FALSE,60.4,115.046948622912,60.4,0
5,0,4,0,0.056481481,0,0,"Oct",2,5,7,2,"Returning_Visitor",FALSE,FALSE,111.59126984,597.079177650157,111.59126984,0
2,0,45,0,0.004444444,117.6165932,0,"Sep",2,2,3,2,"Returning_Visitor",TRUE,TRUE,1575.54119,905.352122979239,905.352122979239,1
1,0,49,0.004081633,0.015646259,24.68624612,0,"June",2,2,9,1,"Returning_Visitor",FALSE,FALSE,1513.88,607.673952416517,607.673952416517,1
4,0,38,0.017948718,0.033333333,0,0,"Jul",1,1,3,3,"Returning_Visitor",TRUE,FALSE,708.77,1579.93088942254,708.77,0
0,0,7,0,0,28.80119616,0,"Aug",1,1,1,5,"New_Visitor",FALSE,TRUE,211.6333333,1590.18064291682,211.6333333,0
1,0,23,0,0.008333333,0,0,"Aug",2,2,4,1,"Returning_Visitor",FALSE,FALSE,281.5785714,1622.99237919273,281.5785714,0
6,0,30,0.003030303,0.014018978,12.1958841,0,"Oct",1,1,3,2,"Returning_Visitor",FALSE,TRUE,795.877619,1438.31681385869,795.877619,0
2,0,5,0,0.014285714,0,0,"Jul",1,1,5,2,"New_Visitor",FALSE,FALSE,413.7,1623.65326597821,413.7,0
11,2,80,0.003571429,0.013743735,8.517221252,0,"Sep",3,2,4,2,"Returning_Visitor",TRUE,FALSE,3155.7574489,798.067227632273,798.067227632273,1
0,0,13,0.015384615,0.084615385,0,0,"Sep",1,1,1,3,"Returning_Visitor",FALSE,FALSE,261.8,721.331953110639,261.8,0
0,0,5,0.04,0.06,0,0,"Jul",3,2,5,4,"Returning_Visitor",TRUE,FALSE,89.86666667,675.070300311781,89.86666667,0
2,0,3,0,0,55.89978908,0,"Sep",1,1,3,2,"New_Visitor",FALSE,FALSE,64.6,956.567346137017,64.6,0
0,0,3,0.066666667,0.133333333,0,0,"Jul",3,2,4,3,"Returning_Visitor",TRUE,FALSE,54.4,142.075887287501,54.4,0
3,0,17,0,0.033333333,94.10360412,0,"Oct",1,1,2,4,"Returning_Visitor",FALSE,TRUE,350.7066667,1293.16108525964,350.7066667,0
3,0,18,0,0.010884354,0,0,"Jul",2,2,5,2,"Returning_Visitor",TRUE,FALSE,967.5,444.634110953193,444.634110953193,1
2,0,19,0,0.003741497,0,0,"June",1,1,6,2,"Returning_Visitor",FALSE,FALSE,202.66666663,1521.65476558032,202.66666663,0
10,2,102,0.002181818,0.017363636,4.215363542,0,"Sep",2,2,5,1,"Returning_Visitor",FALSE,FALSE,6854.060952,1791.61969964858,1791.61969964858,1
7,1,120,0.015762274,0.030675226,3.996742423,0,"Jul",2,2,2,1,"Returning_Visitor",TRUE,TRUE,7783.297831,197.96893910272,197.96893910272,1
4,2,31,0.006060606,0.012121212,0,0,"Sep",3,2,1,13,"Returning_Visitor",TRUE,FALSE,1427.153333,878.287917920388,878.287917920388,1
0,0,31,0.006451613,0.04516129,0,0,"Nov",2,2,9,1,"Returning_Visitor",FALSE,FALSE,2285.2,1233.81680547958,1233.81680547958,1
11,0,54,0.010344828,0.014367816,0,0,"Oct",2,2,7,3,"Returning_Visitor",FALSE,FALSE,1641.8599997,1476.91941093421,1476.91941093421,1
4,0,13,0,0.011764706,0,0,"Sep",2,2,9,2,"New_Visitor",FALSE,FALSE,243.18333333,1380.3659836296,243.18333333,0
0,0,8,0,0.025,0,0,"Jul",1,2,1,2,"Returning_Visitor",TRUE,FALSE,232,773.97238887148,232,0
1,0,1,0,0.007042254,0,0,"Sep",2,2,4,2,"Returning_Visitor",FALSE,FALSE,155.6727273,1685.38911857875,155.6727273,0
2,0,15,0,0.00625,166.3735531,0,"June",1,1,1,5,"New_Visitor",TRUE,FALSE,507.9666667,1314.92950519547,507.9666667,0
2,2,15,0.003703704,0.063333333,12.1360201,0,"Jul",2,2,5,3,"Returning_Visitor",TRUE,FALSE,1887.6,613.795508544426,613.795508544426,1
0,0,17,0,0.011111111,83.93274289,0,"Sep",2,2,2,2,"New_Visitor",TRUE,TRUE,557.4,867.364867157303,557.4,0
3,0,24,0,0.023076923,0,0,"June",2,2,4,13,"Returning_Visitor",FALSE,FALSE,1020.383333,1738.24922922999,1020.383333,0
1,0,11,0.083333333,0.116666667,0,0,"Nov",2,4,1,3,"Returning_Visitor",FALSE,TRUE,113.8,1645.5300527974,113.8,0
0,0,9,0.022222222,0.005128205,0,0,"Nov",1,2,1,4,"Returning_Visitor",FALSE,FALSE,249.41,418.2616734365,249.41,0
7,0,16,0.01,0.02,35.35631939,0,"Sep",1,1,8,4,"Returning_Visitor",FALSE,FALSE,862.9314286,559.994512966368,559.994512966368,1
3,0,24,0.0128,0.021333333,0,0,"Aug",3,2,1,3,"Returning_Visitor",TRUE,FALSE,832.6333333,630.566517582629,630.566517582629,1
1,2,37,0.005128205,0.002564103,0,0,"Oct",2,10,1,2,"Returning_Visitor",FALSE,FALSE,467.4,88.2586219650693,88.2586219650693,1
3,0,28,0.013793103,0.025860732,0,0,"Oct",3,2,1,2,"Returning_Visitor",FALSE,FALSE,1034.39841266,1734.89897220396,1034.39841266,0
1,0,5,0,0.1,0,0,"Sep",3,2,3,2,"Returning_Visitor",FALSE,FALSE,88.6,1469.84114982653,88.6,0
0,0,2,0,0.066666667,21.47899475,0,"Oct",1,8,6,20,"Returning_Visitor",TRUE,TRUE,30.4,1217.75384498062,30.4,0
0,0,6,0,0.016666667,124.9045858,0,"Nov",2,6,9,20,"New_Visitor",FALSE,TRUE,339.5,736.818215395324,339.5,0
0,0,27,0,0.012962963,0,0,"June",2,2,1,2,"Returning_Visitor",FALSE,FALSE,1010.633333,486.400233500171,486.400233500171,1
1,1,97,0.002520046,0.013784185,0,0,"Jul",2,4,2,2,"Returning_Visitor",TRUE,FALSE,4416.468082,1671.69648704352,1671.69648704352,1
1,1,274,0.002431163,0.013240553,0,0,"Oct",2,2,9,2,"Returning_Visitor",FALSE,FALSE,5890.459165,666.166711251717,666.166711251717,1
3,0,4,0,0.04,0,0,"Jul",1,1,3,4,"New_Visitor",FALSE,FALSE,86.2,993.590879042167,86.2,0
2,0,22,0,0.018695652,0,0,"Sep",3,2,2,2,"Returning_Visitor",TRUE,FALSE,591.84166663,942.674228074029,591.84166663,0
2,1,6,0.044444444,0.046666667,11.12205139,0,"Oct",3,2,3,7,"Returning_Visitor",FALSE,FALSE,648.03333337,1669.31373467669,648.03333337,0
7,0,13,0,0.016,0,0,"Sep",2,2,3,4,"Returning_Visitor",FALSE,FALSE,356.39999997,908.105861609802,356.39999997,0
0,0,4,0,0.05,36.26141924,0,"Oct",2,2,3,1,"Returning_Visitor",FALSE,TRUE,236.8,1150.07931187982,236.8,0
7,0,4,0,0.01,0,0,"Jul",3,2,6,2,"Returning_Visitor",TRUE,FALSE,769.05,430.562080715317,430.562080715317,1
0,0,13,0,0.015384615,0,0,"Jul",2,5,7,4,"Returning_Visitor",FALSE,FALSE,266.8,660.727812976111,266.8,0
6,0,129,0.010687023,0.024611656,2.169469761,0,"Oct",2,2,1,3,"Returning_Visitor",FALSE,TRUE,3984.375,1609.36860671034,1609.36860671034,1
3,0,33,0,0.007843137,0,0,"Sep",2,2,2,1,"Returning_Visitor",FALSE,FALSE,681.3611111,1381.06403559912,681.3611111,0
13,0,221,0,0.006020558,5.268190163,0,"Oct",2,5,4,2,"Returning_Visitor",FALSE,FALSE,3610.262121,1433.84308634792,1433.84308634792,1
2,0,32,0.005882353,0.035620915,0,0,"Sep",2,10,4,2,"Returning_Visitor",FALSE,FALSE,1007.1619048,588.226357460953,588.226357460953,1
8,0,24,0,0.022857143,0,0,"Sep",2,2,5,2,"Returning_Visitor",FALSE,FALSE,2275.2,175.594411382917,175.594411382917,1
15,2,23,0.005714286,0.020425941,16.19731984,0,"Oct",2,2,2,20,"Returning_Visitor",FALSE,FALSE,3806.9361772,1717.62863896787,1717.62863896787,1
2,0,14,0,0.009183673,0,0,"Aug",2,2,1,5,"Returning_Visitor",FALSE,FALSE,1281.516667,815.536555787548,815.536555787548,1
3,2,2,0,0.033333333,0,0,"Jul",2,2,1,5,"New_Visitor",FALSE,FALSE,119.5,1009.30297644809,119.5,0
0,0,2,0,0,34.03997536,0,"Sep",2,2,4,1,"Returning_Visitor",FALSE,TRUE,48.4,316.013012069743,48.4,0
11,1,109,0.006140351,0.010281148,3.870588042,0,"Oct",3,2,6,1,"Returning_Visitor",FALSE,FALSE,4227.391311,47.9221118288115,47.9221118288115,1
0,0,7,0,0.007142857,0,0,"Oct",2,2,1,2,"Returning_Visitor",FALSE,FALSE,431.5333333,389.325021598488,389.325021598488,1
1,1,52,0.003703704,0.018312757,0,0,"Sep",2,2,1,1,"Returning_Visitor",FALSE,FALSE,1865.956667,579.940826974344,579.940826974344,1
2,0,12,0,0.014285714,0,0,"Aug",1,8,4,6,"Returning_Visitor",FALSE,FALSE,299.2,1052.83331725746,299.2,0
9,0,240,0,0.001197045,20.62387076,0,"Oct",2,5,4,20,"Returning_Visitor",FALSE,TRUE,5760.726505,101.828035963699,101.828035963699,1
2,0,19,0,0.00125,0,0,"Oct",3,2,1,2,"Returning_Visitor",FALSE,FALSE,287.84619043,457.24255561363,287.84619043,0
