"Administrative","Informational","ProductRelated","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue","TotalDuration","TimeThreshold","CensorTime","Censor"
4,0,16,0.0375,0.054166667,0,0,"May",3,2,1,4,"Returning_Visitor",FALSE,FALSE,293.3666667,524.76376102306,293.3666667,0
2,0,11,0,0.018181818,54.53454545,0,"May",2,4,8,4,"New_Visitor",FALSE,TRUE,457,524.76376102306,457,0
1,0,46,0.005925926,0.020148148,0,0.8,"May",2,2,2,2,"Returning_Visitor",FALSE,FALSE,1111.666667,524.76376102306,524.76376102306,1
0,0,36,0.008333333,0.040740741,0,0.4,"May",4,1,2,4,"Returning_Visitor",FALSE,FALSE,1851.833333,524.76376102306,524.76376102306,1
0,1,19,0.021052632,0.052631579,11.38642105,0,"May",4,1,6,4,"Returning_Visitor",TRUE,TRUE,1148.266667,524.76376102306,524.76376102306,1
2,0,16,0,0.005882353,30.57647059,0,"May",2,2,1,4,"New_Visitor",FALSE,TRUE,1898.766667,524.76376102306,524.76376102306,1
0,1,10,0.018181818,0.036363636,0,0,"May",2,10,2,4,"Returning_Visitor",TRUE,FALSE,349,524.76376102306,349,0
2,0,48,0.004255319,0.005319149,0,0,"May",2,5,7,4,"Returning_Visitor",FALSE,FALSE,2573.083333,524.76376102306,524.76376102306,1
0,0,39,0,0.015789474,11.33463158,0,"May",2,2,2,4,"Returning_Visitor",FALSE,FALSE,2827.428571,524.76376102306,524.76376102306,1
4,3,69,0.004761905,0.00985167,0,0,"May",1,1,1,4,"Returning_Visitor",FALSE,FALSE,3823.433967,524.76376102306,524.76376102306,1
2,2,61,0,0.013347763,1.036090909,0,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,2499.121429,524.76376102306,524.76376102306,1
0,0,5,0,0.04,0,0,"May",2,2,1,6,"Returning_Visitor",FALSE,FALSE,249,524.76376102306,249,0
7,1,4,0,0.011111111,0,0,"May",3,2,1,2,"Returning_Visitor",FALSE,FALSE,255.16666663,524.76376102306,255.16666663,0
7,2,101,0.009444444,0.010481956,20.62474136,0,"May",1,1,6,3,"Returning_Visitor",TRUE,TRUE,5506.3,524.76376102306,524.76376102306,1
0,0,106,0.001886792,0.014426543,1.324135445,0,"May",2,2,8,3,"Returning_Visitor",FALSE,FALSE,1974.702597,524.76376102306,524.76376102306,1
0,0,3,0.066666667,0.1,0,0.6,"May",3,2,1,3,"Returning_Visitor",FALSE,FALSE,23,524.76376102306,23,0
0,0,25,0.016,0.054666667,0,0.4,"May",2,2,1,11,"Returning_Visitor",FALSE,FALSE,960,524.76376102306,524.76376102306,1
0,0,31,0,0.031182796,0,0,"May",2,2,2,4,"Returning_Visitor",FALSE,FALSE,1189.333333,524.76376102306,524.76376102306,1
0,0,63,0.0265625,0.059895833,0,0.8,"May",2,2,1,3,"Returning_Visitor",FALSE,FALSE,1021,524.76376102306,524.76376102306,1
2,0,48,0.008571429,0.025088095,5.540024667,0.6,"May",2,2,4,4,"Returning_Visitor",FALSE,TRUE,1012.9192641,524.76376102306,524.76376102306,1
0,0,11,0,0.018181818,0,0,"May",2,4,1,3,"Returning_Visitor",FALSE,FALSE,507.3333333,524.76376102306,507.3333333,0
2,0,14,0,0.041176471,0,0,"May",2,5,4,3,"Returning_Visitor",FALSE,FALSE,207,524.76376102306,207,0
9,1,42,0.036601307,0.055504202,3.554847806,0,"May",3,2,1,13,"Returning_Visitor",FALSE,FALSE,1474.8859304,524.76376102306,524.76376102306,1
1,0,2,0,0.066666667,0,0,"May",2,2,3,4,"Returning_Visitor",FALSE,FALSE,27,524.76376102306,27,0
0,0,46,0,0.000555556,0,0,"May",2,2,7,2,"New_Visitor",FALSE,FALSE,2308.261905,524.76376102306,524.76376102306,1
1,1,37,0,0.027027027,67.73686486,0,"May",2,2,1,3,"Returning_Visitor",FALSE,FALSE,1027.5571429,524.76376102306,524.76376102306,1
8,0,7,0.013333333,0.06,0,1,"May",3,2,3,2,"Returning_Visitor",TRUE,FALSE,286.4166667,524.76376102306,286.4166667,0
3,2,33,0,0.007830405,0,0,"May",2,4,3,2,"Returning_Visitor",FALSE,FALSE,2053.711905,524.76376102306,524.76376102306,1
0,0,15,0.023809524,0.066666667,0,1,"May",2,2,6,1,"Returning_Visitor",TRUE,FALSE,216,524.76376102306,216,0
2,0,8,0.075,0.1,0,0,"May",1,2,1,2,"Returning_Visitor",FALSE,FALSE,119,524.76376102306,119,0
2,0,22,0.008695652,0.01516165,0,0,"May",3,2,1,4,"Returning_Visitor",FALSE,FALSE,447.78333333,524.76376102306,447.78333333,0
0,0,4,0.1,0.15,0,0,"May",2,2,3,3,"Returning_Visitor",FALSE,FALSE,47,524.76376102306,47,0
0,0,5,0.08,0.093333333,0,0.4,"May",3,2,1,13,"Returning_Visitor",FALSE,FALSE,109.5,524.76376102306,109.5,0
0,2,52,0.009615385,0.024839744,0,0,"May",2,2,3,1,"Returning_Visitor",FALSE,FALSE,4190.488095,524.76376102306,524.76376102306,1
0,3,23,0.016,0.025,30.3236,0.6,"May",1,1,1,4,"Returning_Visitor",FALSE,TRUE,696.4047619,524.76376102306,524.76376102306,1
0,0,25,0.004,0.041777778,0,0,"May",2,5,1,2,"Returning_Visitor",FALSE,FALSE,375.6619048,524.76376102306,375.6619048,0
1,1,46,0.004444444,0.01558385,0,0,"May",2,2,1,2,"Returning_Visitor",TRUE,FALSE,1112.451515,524.76376102306,524.76376102306,1
0,0,3,0.1,0.166666667,0,0.6,"May",1,1,3,6,"Returning_Visitor",FALSE,FALSE,17,524.76376102306,17,0
0,0,7,0,0.00952381,0,0,"May",2,2,6,1,"Returning_Visitor",FALSE,FALSE,180,524.76376102306,180,0
0,0,9,0.066666667,0.088888889,0,0.8,"May",2,2,3,6,"Returning_Visitor",FALSE,FALSE,113,524.76376102306,113,0
5,0,43,0,0.009761905,0,0,"May",2,2,5,4,"Returning_Visitor",FALSE,FALSE,956.66666667,524.76376102306,524.76376102306,1
0,0,15,0.014285714,0.061904762,0,0.6,"May",2,4,9,3,"Returning_Visitor",FALSE,FALSE,1269.5,524.76376102306,524.76376102306,1
0,0,20,0.01,0.038333333,0,0,"May",1,1,1,4,"Returning_Visitor",FALSE,FALSE,2280.833333,524.76376102306,524.76376102306,1
0,0,2,0,0.1,0,0,"May",3,2,3,2,"Returning_Visitor",FALSE,FALSE,11,524.76376102306,11,0
3,0,66,0.003030303,0.012121212,11.96954545,0,"May",2,2,1,2,"Returning_Visitor",FALSE,FALSE,2629.69697,524.76376102306,524.76376102306,1
1,2,9,0,0.04,17.2704,0,"May",2,4,3,4,"Returning_Visitor",FALSE,TRUE,621,524.76376102306,524.76376102306,1
3,0,21,0.016,0.032,21.5952,0,"May",2,6,1,3,"Returning_Visitor",FALSE,FALSE,2516.5,524.76376102306,524.76376102306,1
0,0,14,0.014285714,0.052380952,0,0.6,"May",2,2,9,3,"Returning_Visitor",FALSE,FALSE,2530.5,524.76376102306,524.76376102306,1
0,0,3,0.066666667,0.133333333,0,0,"May",2,2,4,3,"Returning_Visitor",FALSE,FALSE,31,524.76376102306,31,0
5,1,41,0.004545455,0.023982684,7.25975,0,"May",2,4,2,2,"Returning_Visitor",FALSE,FALSE,1833.541667,524.76376102306,524.76376102306,1
0,0,3,0.1,0.1,0,0,"May",3,2,6,13,"Returning_Visitor",FALSE,FALSE,71,524.76376102306,71,0
3,5,42,0.017391304,0.048188406,17.70684845,0,"May",2,2,4,4,"Returning_Visitor",FALSE,FALSE,3056.177778,524.76376102306,524.76376102306,1
3,4,12,0.002614379,0.041356389,0,0.4,"May",3,2,1,4,"Returning_Visitor",FALSE,FALSE,769.9753968,524.76376102306,524.76376102306,1
4,0,3,0,0.04,0,0,"May",2,2,1,3,"New_Visitor",FALSE,FALSE,761.5,524.76376102306,524.76376102306,1
1,0,9,0,0.025,0,0,"May",2,2,2,3,"Returning_Visitor",FALSE,FALSE,167.5,524.76376102306,167.5,0
0,0,30,0,0.003448276,30.87724138,0.2,"May",2,2,2,2,"New_Visitor",FALSE,TRUE,586.5333333,524.76376102306,524.76376102306,1
2,1,35,0.005555556,0.024074074,0,0,"May",2,4,3,3,"Returning_Visitor",FALSE,FALSE,1568.166667,524.76376102306,524.76376102306,1
3,1,56,0,0.003448276,80.118,0,"May",2,4,3,3,"New_Visitor",FALSE,TRUE,3224.466667,524.76376102306,524.76376102306,1
0,0,4,0,0.05,0,0,"May",1,8,1,11,"Returning_Visitor",FALSE,FALSE,100.1666667,524.76376102306,100.1666667,0
0,0,6,0,0.016666667,0,0.6,"May",2,2,2,4,"Returning_Visitor",FALSE,FALSE,77,524.76376102306,77,0
1,0,15,0,0.033333333,0,0.6,"May",3,2,1,3,"Returning_Visitor",FALSE,FALSE,428.5,524.76376102306,428.5,0
0,0,70,0.010144928,0.020772947,0,0.4,"May",2,6,7,3,"Returning_Visitor",FALSE,FALSE,1453.9,524.76376102306,524.76376102306,1
1,0,12,0,0.018181818,0,0,"May",1,8,3,3,"Returning_Visitor",TRUE,FALSE,436.5,524.76376102306,436.5,0
2,0,24,0.008,0.028,0,0,"May",1,8,2,6,"Returning_Visitor",FALSE,FALSE,2416.066667,524.76376102306,524.76376102306,1
5,0,49,0,0.008333333,28.16275,0,"May",2,2,1,3,"New_Visitor",FALSE,TRUE,1037.9166667,524.76376102306,524.76376102306,1
5,0,12,0.011764706,0.042647059,0,0,"May",1,1,8,3,"Returning_Visitor",TRUE,FALSE,691.4761905,524.76376102306,524.76376102306,1
7,0,27,0,0.013131313,0,0.2,"May",1,1,1,3,"Returning_Visitor",FALSE,FALSE,1974.583333,524.76376102306,524.76376102306,1
13,7,34,0.009406495,0.033988025,5.816167973,0,"May",2,2,6,2,"Returning_Visitor",FALSE,FALSE,2357.1885618,524.76376102306,524.76376102306,1
0,0,6,0,0.033333333,0,0,"May",2,5,4,11,"Returning_Visitor",FALSE,FALSE,332,524.76376102306,332,0
0,0,26,0,0.018055556,0,0,"May",2,6,4,13,"Returning_Visitor",FALSE,FALSE,1380.833333,524.76376102306,524.76376102306,1
0,0,23,0.02173913,0.044927536,0,0.8,"May",2,2,2,6,"Returning_Visitor",FALSE,FALSE,684.5,524.76376102306,524.76376102306,1
0,3,21,0.016666667,0.033333333,0,0,"May",2,2,1,2,"Returning_Visitor",FALSE,FALSE,1689.4999997,524.76376102306,524.76376102306,1
0,0,15,0.043333333,0.044444444,0,0,"May",2,2,2,2,"Returning_Visitor",FALSE,FALSE,575.6666667,524.76376102306,524.76376102306,1
1,0,14,0,0.012222222,0,0,"May",2,2,1,5,"Returning_Visitor",FALSE,FALSE,1323.833333,524.76376102306,524.76376102306,1
0,0,21,0,0.021,0,0,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,979.0166667,524.76376102306,524.76376102306,1
1,4,11,0.013333333,0.016666667,25.484,0.6,"May",2,2,1,6,"Returning_Visitor",FALSE,TRUE,997,524.76376102306,524.76376102306,1
8,0,16,0,0.011111111,0,0,"May",3,2,1,5,"New_Visitor",FALSE,FALSE,539.25,524.76376102306,524.76376102306,1
1,0,11,0,0.005,0,0,"May",4,2,1,3,"Returning_Visitor",FALSE,FALSE,552.3333333,524.76376102306,524.76376102306,1
0,0,7,0,0.033333333,0,0,"May",1,1,1,2,"New_Visitor",TRUE,FALSE,304.3333333,524.76376102306,304.3333333,0
1,1,49,0.007843137,0.017647059,8.926823529,0,"May",2,2,9,3,"Returning_Visitor",FALSE,TRUE,1560.583333,524.76376102306,524.76376102306,1
0,0,8,0,0.028571429,44.56114286,0.6,"May",2,4,9,5,"Returning_Visitor",FALSE,TRUE,856.4166667,524.76376102306,524.76376102306,1
0,2,15,0,0.013333333,0,0,"May",6,2,4,2,"Returning_Visitor",TRUE,FALSE,1099.5,524.76376102306,524.76376102306,1
0,0,9,0,0.008333333,0,0,"May",2,2,4,1,"Returning_Visitor",FALSE,FALSE,368.5,524.76376102306,368.5,0
0,0,3,0.066666667,0.133333333,0,0,"May",2,4,3,6,"Returning_Visitor",FALSE,FALSE,12,524.76376102306,12,0
10,3,41,0.014875647,0.03167916,3.485352521,0,"May",1,1,8,6,"Returning_Visitor",TRUE,FALSE,2769.5599153,524.76376102306,524.76376102306,1
3,0,154,0.001282051,0.014267214,3.890350183,0,"May",2,5,6,3,"Returning_Visitor",FALSE,FALSE,4726.769322,524.76376102306,524.76376102306,1
0,0,11,0,0.02,22.738,0,"May",1,1,6,2,"New_Visitor",FALSE,TRUE,482.6666667,524.76376102306,482.6666667,0
10,0,59,0.001538462,0.011431235,54.65714872,0,"May",1,5,1,4,"Returning_Visitor",FALSE,FALSE,2376.2341273,524.76376102306,524.76376102306,1
10,2,49,0.013711002,0.055127258,1.456951523,1,"May",1,1,1,2,"Returning_Visitor",TRUE,FALSE,1876.6603177,524.76376102306,524.76376102306,1
0,0,16,0,0.019047619,13.99,0,"May",2,2,7,2,"Returning_Visitor",FALSE,TRUE,650.8333333,524.76376102306,524.76376102306,1
0,0,26,0.007692308,0.030769231,0,0.2,"May",2,2,2,3,"Returning_Visitor",FALSE,FALSE,781.5,524.76376102306,524.76376102306,1
1,0,17,0,0.002352941,51.60705882,0,"May",2,2,4,2,"New_Visitor",FALSE,TRUE,683.4848485,524.76376102306,524.76376102306,1
0,2,16,0,0.023529412,0,0,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,315,524.76376102306,315,0
0,0,24,0.025,0.038888889,0,0.6,"May",2,2,8,1,"Returning_Visitor",FALSE,FALSE,255.3222222,524.76376102306,255.3222222,0
0,0,70,0.000980392,0.005252101,0,0,"May",2,2,7,2,"Returning_Visitor",FALSE,FALSE,2083.3,524.76376102306,524.76376102306,1
9,1,80,0.002463054,0.019057903,12.45099015,0,"May",1,1,3,3,"Returning_Visitor",TRUE,FALSE,1344.0794113,524.76376102306,524.76376102306,1
1,1,18,0,0.000292398,0,0,"May",1,1,3,3,"New_Visitor",FALSE,FALSE,690.871912,524.76376102306,524.76376102306,1
0,2,34,0.047222222,0.071018519,0,0.8,"May",2,2,4,6,"Returning_Visitor",FALSE,FALSE,1184.60606033,524.76376102306,524.76376102306,1
3,0,4,0,0.028571429,0,0,"May",3,2,4,5,"Returning_Visitor",FALSE,FALSE,223.6666667,524.76376102306,223.6666667,0
1,0,37,0,0.014285714,0,0,"May",2,2,4,4,"Returning_Visitor",FALSE,FALSE,897.3333333,524.76376102306,524.76376102306,1
18,0,184,0.002083333,0.013793271,6.738395238,0,"May",2,2,9,6,"Returning_Visitor",FALSE,FALSE,7962.2630957,524.76376102306,524.76376102306,1
0,0,5,0,0.04,0,0,"May",1,1,1,4,"Returning_Visitor",FALSE,FALSE,626,524.76376102306,524.76376102306,1
3,0,5,0,0.028571429,0,0,"May",2,2,4,1,"Returning_Visitor",FALSE,FALSE,130,524.76376102306,130,0
0,0,17,0.023529412,0.076470588,0,0,"May",4,2,4,2,"Returning_Visitor",FALSE,FALSE,857,524.76376102306,524.76376102306,1
0,0,3,0.066666667,0.1,0,0,"May",3,2,1,15,"Returning_Visitor",FALSE,FALSE,44,524.76376102306,44,0
1,0,66,0.005128205,0.00974359,0,0.4,"May",2,2,2,2,"Returning_Visitor",FALSE,FALSE,1910.5,524.76376102306,524.76376102306,1
12,3,36,0.011627907,0.032461962,0,0,"May",3,2,1,1,"Returning_Visitor",FALSE,FALSE,880.8443439,524.76376102306,524.76376102306,1
0,0,73,0.002816901,0.007668232,0,0,"May",2,4,3,1,"Returning_Visitor",TRUE,FALSE,1209.761905,524.76376102306,524.76376102306,1
0,0,19,0.010526316,0.035087719,0,1,"May",1,1,1,2,"Returning_Visitor",TRUE,FALSE,801.5833333,524.76376102306,524.76376102306,1
0,0,27,0.015384615,0.034615385,0,0,"May",2,2,1,13,"Returning_Visitor",FALSE,FALSE,1115.75,524.76376102306,524.76376102306,1
1,3,15,0.010526316,0.021052632,0,0,"May",3,2,6,4,"Returning_Visitor",TRUE,FALSE,481.0833333,524.76376102306,481.0833333,0
0,0,9,0,0.005555556,16.32244444,0,"May",3,2,6,11,"Returning_Visitor",FALSE,TRUE,260.3,524.76376102306,260.3,0
2,0,12,0.023,0.042941176,33.1128,0.8,"May",2,2,1,1,"Returning_Visitor",FALSE,FALSE,1573.5,524.76376102306,524.76376102306,1
1,1,93,0.021875,0.039475088,3.323971324,0.4,"May",3,2,8,13,"Returning_Visitor",FALSE,FALSE,3239.173939,524.76376102306,524.76376102306,1
0,0,21,0,0.0125,0,0,"May",2,2,3,2,"Returning_Visitor",FALSE,FALSE,464.5833333,524.76376102306,464.5833333,0
0,0,14,0.028571429,0.064285714,0,0.2,"May",2,4,1,3,"Returning_Visitor",FALSE,FALSE,310,524.76376102306,310,0
0,0,12,0,0.016666667,0,0.4,"May",4,2,2,13,"Returning_Visitor",FALSE,FALSE,1287,524.76376102306,524.76376102306,1
0,0,15,0,0.04,0,0.6,"May",2,10,1,3,"Returning_Visitor",FALSE,FALSE,153,524.76376102306,153,0
0,0,41,0.009756098,0.021138211,0,0.6,"May",2,5,1,3,"Returning_Visitor",FALSE,FALSE,881.1666667,524.76376102306,524.76376102306,1
0,0,2,0,0.1,0,0,"May",1,1,1,1,"Returning_Visitor",FALSE,FALSE,247,524.76376102306,247,0
2,0,26,0,0.007407407,0,0.8,"May",2,4,1,2,"New_Visitor",FALSE,FALSE,616.7681818,524.76376102306,524.76376102306,1
8,2,116,0.014957265,0.024863655,0,0.4,"May",3,2,3,4,"Returning_Visitor",FALSE,FALSE,3570.5250003,524.76376102306,524.76376102306,1
0,0,13,0,0.003636364,11.988,1,"May",1,8,1,11,"New_Visitor",TRUE,TRUE,490.0833333,524.76376102306,490.0833333,0
0,0,5,0.04,0.06,0,0.6,"May",2,2,3,6,"Returning_Visitor",FALSE,FALSE,87,524.76376102306,87,0
0,0,6,0,0.066666667,0,0.4,"May",2,2,3,4,"Returning_Visitor",FALSE,FALSE,954.5,524.76376102306,524.76376102306,1
3,0,2,0,0.02,0,0.8,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,48,524.76376102306,48,0
7,0,43,0.009302326,0.019379845,24.90144186,0.2,"May",1,2,1,4,"Returning_Visitor",FALSE,FALSE,3418.472222,524.76376102306,524.76376102306,1
2,0,29,0.007142857,0.046428571,0,0,"May",2,2,6,13,"Returning_Visitor",FALSE,FALSE,1428.5,524.76376102306,524.76376102306,1
0,0,9,0.022222222,0.055555556,0,0.4,"May",2,2,1,3,"Returning_Visitor",FALSE,FALSE,113,524.76376102306,113,0
4,1,59,0.003874092,0.023361582,26.93792373,0,"May",2,2,7,6,"Returning_Visitor",FALSE,FALSE,1952.774603,524.76376102306,524.76376102306,1
3,0,24,0.031481481,0.018777882,0,0,"May",3,2,4,3,"Returning_Visitor",FALSE,FALSE,1423.733333,524.76376102306,524.76376102306,1
0,0,9,0.044444444,0.066666667,0,0.4,"May",2,2,6,19,"Returning_Visitor",FALSE,FALSE,890,524.76376102306,524.76376102306,1
0,0,39,0.012820513,0.033333333,0,0,"May",2,2,7,1,"Returning_Visitor",FALSE,FALSE,1183.5,524.76376102306,524.76376102306,1
2,1,14,0,0.003571429,0,0,"May",2,2,3,2,"Returning_Visitor",FALSE,FALSE,678.0357143,524.76376102306,524.76376102306,1
2,0,45,0.033469388,0.054460641,13.18408163,0.8,"May",2,10,3,2,"Returning_Visitor",FALSE,FALSE,559.5,524.76376102306,524.76376102306,1
0,0,88,0.003409091,0.016287879,0,0.2,"May",2,2,3,1,"Returning_Visitor",FALSE,FALSE,1917.683333,524.76376102306,524.76376102306,1
1,1,23,0.015384615,0.023076923,72.52076923,0,"May",2,4,1,4,"Returning_Visitor",TRUE,TRUE,1183.9,524.76376102306,524.76376102306,1
1,0,36,0,0.016190476,0,0.6,"May",2,5,1,4,"Returning_Visitor",FALSE,FALSE,2405.5,524.76376102306,524.76376102306,1
0,0,10,0.02,0.06,0,0,"May",2,2,7,3,"Returning_Visitor",FALSE,FALSE,393,524.76376102306,393,0
3,0,26,0.011538462,0.014102564,0,0,"May",1,1,1,11,"Returning_Visitor",FALSE,FALSE,838.5333333,524.76376102306,524.76376102306,1
0,0,6,0,0.011111111,0,0,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,1563,524.76376102306,524.76376102306,1
0,1,9,0.02,0.03,0,0,"May",3,2,5,13,"Returning_Visitor",FALSE,FALSE,741,524.76376102306,524.76376102306,1
3,1,36,0.002631579,0.021052632,0,0,"May",2,10,2,5,"Returning_Visitor",TRUE,FALSE,3148.777778,524.76376102306,524.76376102306,1
6,0,21,0,0.016231884,17.94797101,0,"May",1,2,5,2,"Returning_Visitor",FALSE,FALSE,994.3333333,524.76376102306,524.76376102306,1
12,0,28,0.027619048,0.03614966,0,0,"May",3,2,2,1,"Returning_Visitor",TRUE,FALSE,917.05,524.76376102306,524.76376102306,1
4,0,9,0,0.020512821,0,0,"May",3,2,3,11,"New_Visitor",FALSE,FALSE,960.7,524.76376102306,524.76376102306,1
0,0,16,0.05625,0.092083333,0,0.2,"May",3,2,1,13,"Returning_Visitor",FALSE,FALSE,431.5,524.76376102306,431.5,0
0,0,14,0,0.035714286,0,0.4,"May",2,2,1,2,"Returning_Visitor",FALSE,FALSE,184.8333333,524.76376102306,184.8333333,0
8,0,41,0,0.025876068,11.87691429,1,"May",2,2,1,2,"Returning_Visitor",TRUE,FALSE,1221.360714,524.76376102306,524.76376102306,1
0,0,2,0,0.05,0,0,"May",3,2,3,3,"Returning_Visitor",FALSE,FALSE,69,524.76376102306,69,0
0,0,24,0.056,0.090666667,0,0.8,"May",3,2,3,4,"Returning_Visitor",FALSE,FALSE,272,524.76376102306,272,0
2,1,44,0,0.023550725,0,0,"May",2,2,1,3,"Returning_Visitor",FALSE,FALSE,1063.475,524.76376102306,524.76376102306,1
3,2,24,0,0.014814815,20.13555556,0,"May",2,5,3,2,"Returning_Visitor",FALSE,TRUE,738,524.76376102306,524.76376102306,1
0,0,3,0.066666667,0.066666667,0,0.8,"May",2,2,4,4,"Returning_Visitor",FALSE,FALSE,38,524.76376102306,38,0
9,0,29,0.005555556,0.015762787,0,0,"May",2,4,1,1,"Returning_Visitor",FALSE,FALSE,2714.925,524.76376102306,524.76376102306,1
0,0,44,0.019047619,0.041201814,0,0.8,"May",3,2,1,4,"Returning_Visitor",FALSE,FALSE,2588.5,524.76376102306,524.76376102306,1
0,0,15,0.035714286,0.046428571,0,0,"May",2,5,1,1,"Returning_Visitor",FALSE,FALSE,463.3333333,524.76376102306,463.3333333,0
1,0,19,0.01,0.019166667,0,0,"May",1,1,1,3,"Returning_Visitor",FALSE,FALSE,1498.191667,524.76376102306,524.76376102306,1
0,0,6,0,0.033333333,0,0,"May",1,1,1,3,"Returning_Visitor",FALSE,FALSE,106.5,524.76376102306,106.5,0
1,0,7,0.01875,0.020833333,0,0,"May",3,2,2,3,"Returning_Visitor",FALSE,FALSE,961,524.76376102306,524.76376102306,1
0,0,34,0.02020202,0.042323232,5.694121212,0,"May",2,2,1,2,"Returning_Visitor",FALSE,FALSE,877.6666667,524.76376102306,524.76376102306,1
8,0,129,0.003076923,0.008735669,0,0,"May",1,1,6,2,"Returning_Visitor",FALSE,FALSE,6157.540509,524.76376102306,524.76376102306,1
0,0,61,0.015,0.036678391,0,0.2,"May",4,5,3,2,"Returning_Visitor",FALSE,FALSE,4501.4337,524.76376102306,524.76376102306,1
0,0,68,0.018137255,0.028272059,0,1,"May",3,2,6,2,"Returning_Visitor",TRUE,FALSE,3357.340476,524.76376102306,524.76376102306,1
2,0,36,0.031944444,0.048194444,0,0.2,"May",3,2,1,13,"Returning_Visitor",FALSE,FALSE,1121.6190476,524.76376102306,524.76376102306,1
6,0,51,0.016734694,0.036472303,0,0.8,"May",2,2,3,11,"Returning_Visitor",FALSE,FALSE,1073.616667,524.76376102306,524.76376102306,1
5,0,21,0,0.009937888,0,0,"May",2,4,1,3,"Returning_Visitor",FALSE,FALSE,484.8,524.76376102306,484.8,0
0,0,6,0.011111111,0.075,0,0,"May",2,2,3,6,"Returning_Visitor",FALSE,FALSE,48.33333333,524.76376102306,48.33333333,0
0,0,4,0,0.05,0,0.4,"May",1,1,7,2,"Returning_Visitor",FALSE,FALSE,99,524.76376102306,99,0
0,0,7,0,0.057142857,0,0.4,"May",1,1,1,20,"Returning_Visitor",FALSE,FALSE,148.1666667,524.76376102306,148.1666667,0
0,0,3,0,0.066666667,0,0,"May",1,8,6,11,"Returning_Visitor",TRUE,FALSE,96,524.76376102306,96,0
0,0,71,0.016901408,0.047183099,0,0.6,"May",2,4,8,6,"Returning_Visitor",FALSE,FALSE,1799.833333,524.76376102306,524.76376102306,1
5,0,25,0,0.006150794,36.89921429,0.6,"May",2,10,1,4,"Returning_Visitor",FALSE,TRUE,1377.458333,524.76376102306,524.76376102306,1
1,0,0,0,0.066666667,0,0,"May",3,2,1,4,"Returning_Visitor",FALSE,FALSE,20,524.76376102306,20,0
0,0,22,0,0.01,0,0,"May",2,4,1,1,"Returning_Visitor",FALSE,FALSE,815.8333333,524.76376102306,524.76376102306,1
0,0,43,0,0.006976744,0,0,"May",2,4,1,2,"Returning_Visitor",FALSE,FALSE,703.8333333,524.76376102306,524.76376102306,1
5,0,31,0,0.014285714,0,0,"May",2,2,1,6,"Returning_Visitor",FALSE,FALSE,1141,524.76376102306,524.76376102306,1
4,0,52,0.012,0.026,0,1,"May",6,5,3,2,"Returning_Visitor",TRUE,FALSE,1669.27777756,524.76376102306,524.76376102306,1
0,0,12,0.076923077,0.087179487,0,0.8,"May",3,2,6,13,"Returning_Visitor",FALSE,FALSE,86.5,524.76376102306,86.5,0
5,1,57,0.000847458,0.003954802,59.1244678,0,"May",1,1,6,4,"Returning_Visitor",FALSE,FALSE,2858.5785713,524.76376102306,524.76376102306,1
1,0,14,0.014285714,0.028571429,0,0,"May",1,1,3,4,"Returning_Visitor",TRUE,FALSE,952,524.76376102306,524.76376102306,1
1,2,5,0,0.008333333,0,0.8,"May",2,2,3,2,"New_Visitor",FALSE,FALSE,572.5,524.76376102306,524.76376102306,1
0,0,4,0.15,0.175,0,0.6,"May",3,2,3,3,"Returning_Visitor",FALSE,FALSE,117,524.76376102306,117,0
6,1,29,0.013793103,0.025517241,0,0.2,"May",3,2,1,2,"Returning_Visitor",FALSE,FALSE,1272.233333,524.76376102306,524.76376102306,1
0,0,4,0,0.0125,0,0,"May",1,1,4,3,"Returning_Visitor",FALSE,FALSE,129,524.76376102306,129,0
5,0,35,0,0.000263158,0,0.4,"May",2,2,3,3,"New_Visitor",FALSE,FALSE,1844.828947,524.76376102306,524.76376102306,1
4,2,46,0.000571429,0.013478622,2.690792571,0,"May",2,2,6,4,"Returning_Visitor",TRUE,FALSE,1285.31634503,524.76376102306,524.76376102306,1
1,0,32,0,0.024019608,3.111047059,0.6,"May",2,2,1,4,"Returning_Visitor",FALSE,TRUE,833.1071429,524.76376102306,524.76376102306,1
2,0,15,0,0.013333333,22.738,0,"May",3,2,4,2,"New_Visitor",FALSE,TRUE,347.75,524.76376102306,347.75,0
0,0,19,0,0.005263158,0,0,"May",1,2,1,4,"Returning_Visitor",FALSE,FALSE,725.9,524.76376102306,524.76376102306,1
3,0,85,0,0.005813953,0,0,"May",2,5,4,4,"Returning_Visitor",FALSE,FALSE,794.5,524.76376102306,524.76376102306,1
9,0,66,0.015277778,0.041369048,13.99708333,0,"May",2,2,6,6,"Returning_Visitor",FALSE,TRUE,2755.833333,524.76376102306,524.76376102306,1
7,1,61,0,0.006349206,0,0,"May",2,2,1,3,"New_Visitor",FALSE,FALSE,1076.1738095,524.76376102306,524.76376102306,1
