Player Id,Name,Retired,Debut_Year_Games,Height (inches),Weight (lbs),Debut_TD_INT,Debut_RUN_PASS,Debut_Completion_Percentage,Debut_Yards_per_game,Debut_Sacks_per_game,Debut_TD_per_game,Debut_Ints_per_game,Debut_Rush_per_game
tomflick/2514150,"Flick, Tom",1,6,74,190,0,0,0.48148148148148145,23.833333333333332,0.3333333333333333,0,0.3333333333333333,0
tommymaddox/2501842,"Maddox, Tommy",1,13,76,219,0.5555555555555556,0.026420079260237782,0.5454545454545454,58.23076923076923,0.7692307692307693,0.38461538461538464,0.6923076923076923,1.5384615384615385
tomowen/2522607,"Owen, Tom",1,10,73,195,0.6666666666666666,0.027128862094951016,0.4782608695652174,132.7,2.5,1,1.5,3.6
tomramsey/2523726,"Ramsey, Tom",1,0,73,189,0,0,NA,NA,NA,NA,NA,NA
tomsavage/2543640,"Savage, Tom",1,2,76,230,0,-0.047244094488188976,0.5263157894736842,63.5,0.5,0,0.5,-3
tonyadams/2508191,"Adams, Tony",1,6,72,198,0.5,0.09438202247191012,0.4675324675324675,74.16666666666667,1.8333333333333333,0.3333333333333333,0.6666666666666666,7
tonybanks/2499522,"Banks, Tony",1,14,76,229,1,0.08333333333333333,0.5217391304347826,181.71428571428572,3.4285714285714284,1.0714285714285714,1.0714285714285714,15.142857142857142
tonyeason/2513415,"Eason, Tony",1,16,76,212,0.2,0.07001795332136446,0.4842105263157895,34.8125,1,0.0625,0.3125,2.4375
tonypike/497125,"Pike, Tony",1,1,78,222,0,0,0.5,47,1,0,0,0
tonysacca/2524778,"Sacca, Tony",1,2,77,234,0,0,0.36363636363636365,14.5,0,0,1,0
trentdilfer/2500392,"Dilfer, Trent",1,5,76,247,0.16666666666666666,0.06235565819861432,0.4634146341463415,86.6,1.6,0.2,1.2,5.4
trentedwards/2507189,"Edwards, Trent",1,10,76,230,0.875,0.030061349693251534,0.5613382899628253,163,1.2,0.7,0.8,4.9
trevoneboykin/2556477,"Boykin, Trevone",0,5,72,213,1,0.006896551724137931,0.7222222222222222,29,0.2,0.2,0.2,0.2
trevorsiemian/2553457,"Siemian, Trevor",1,1,75,220,0,-1,NA,0,0,0,0,-1
troyaikman/2499369,"Aikman, Troy",1,11,76,220,0.5,0.1726700971983991,0.5290102389078498,159,1.7272727272727273,0.8181818181818182,1.6363636363636365,27.454545454545453
troytaylor/2503269,"Taylor, Troy",1,2,76,200,1,0.40816326530612246,0.7,24.5,1,0.5,0,10
turkschonert/2525100,"Schonert, Turk",1,0,73,191,0,0,NA,NA,NA,NA,NA,NA
tydetmer/2500379,"Detmer, Ty",1,0,72,189,0,0,NA,NA,NA,NA,NA,NA
tylerbray/2540173,"Bray, Tyler",1,0,78,215,0,0,NA,NA,NA,NA,NA,NA
tylerpalko/2507140,"Palko, Tyler",1,0,73,215,0,0,NA,NA,NA,NA,NA,NA
tylerthigpen/2507244,"Thigpen, Tyler",1,1,73,216,0,0,0.3333333333333333,41,1,0,1,0
tyrodtaylor/2495240,"Taylor, Tyrod",1,3,73,215,0,0.1111111111111111,1,6,0.6666666666666666,0,0,0.6666666666666666
vinceevans/2500575,"Evans, Vince",1,7,74,215,0,0,NA,0,0,0,0,0
vinceferragamo/2513967,"Ferragamo, Vince",1,3,75,212,2,0,0.6,27.666666666666668,0.3333333333333333,0.6666666666666666,0,0
vinceyoung/2506875,"Young, Vince",1,15,77,232,0.9230769230769231,0.25102319236016374,0.5154061624649859,146.6,1.6666666666666667,0.8,0.8666666666666667,36.8
vinnytestaverde/2503284,"Testaverde, Vinny",1,6,77,233,0.8333333333333334,0.04625346901017576,0.4303030303030303,180.16666666666666,3,0.8333333333333334,1,8.333333333333334
virgilcarter/2511213,"Carter, Virgil",1,13,73,192,1,0.1493624772313297,0.5143884892086331,126.6923076923077,1.6153846153846154,0.6923076923076923,0.6923076923076923,18.923076923076923
wallyrichardson/2502656,"Richardson, Wally",1,0,76,225,0,0,NA,NA,NA,NA,NA,NA
williegillus/2514902,"Gillus, Willie",1,1,76,215,0,0,0.4,28,3,0,0,0
