Player Id,Name,Retired,Three_Year_Games,Height (inches),Weight (lbs),Three_Year_TD_INT,Three_Year_RUN_PASS,Three_Year_Completion_Percentage,Three_Year_Yards_per_game,Three_Year_Sacks_per_game,Three_Year_TD_per_game,Three_Year_Ints_per_game,Three_Year_Rush_per_game
rustylisch/2519566,"Lisch, Rusty",1,19,75,213,0,0,0.35294117647058826,3.5789473684210527,0.15789473684210525,0,0.15789473684210525,0
ryanfitzpatrick/2506581,"Fitzpatrick, Ryan",1,6,74,223,0.5,0.08236808236808237,0.562962962962963,129.5,1.5,0.6666666666666666,1.3333333333333333,10.666666666666666
ryangriffin/2541185,"Griffin, Ryan",1,0,77,210,0,0,NA,NA,NA,NA,NA,NA
ryanleaf/2501708,"Leaf, Ryan",1,21,77,235,0.3939393939393939,0.04224464060529634,0.47971781305114636,151.04761904761904,2.5238095238095237,0.6190476190476191,1.5714285714285714,6.380952380952381
ryanlindley/2532894,"Lindley, Ryan",1,9,75,232,0.18181818181818182,0.00532724505327245,0.5075757575757576,146,2,0.2222222222222222,1.2222222222222223,0.7777777777777778
ryanmallett/2495443,"Mallett, Ryan",1,4,78,250,0,-0.5294117647058824,0.25,4.25,0,0,0.25,-2.25
ryannassib/2539961,"Nassib, Ryan",1,5,74,223,1,-0.0234375,0.9,25.6,0.4,0.2,0,-0.6
ryantannehill/2532956,"Tannehill, Ryan",1,48,76,216,1.5,0.067543547813722,0.6191335740072202,234.41666666666666,2.8958333333333335,1.3125,0.875,15.833333333333334
samadkins/2508248,"Adkins, Sam",1,4,74,214,0,17,0,0,0.25,0,0,4.25
sammygarza/2514687,"Garza, Sammy",1,2,73,184,0.5,0.16939890710382513,0.55,91.5,0.5,0.5,1,15.5
sandyosiecki/2522571,"Osiecki, Sandy",1,4,77,202,0,-0.03125,0.4117647058823529,16,0.25,0,0.25,-0.5
scottcampbell/2510992,"Campbell, Scott",1,25,72,196,0.7142857142857143,0.04120879120879121,0.4406779661016949,29.12,0.48,0.2,0.28,1.2
scottotis/2502370,"Otis, Scott",1,0,77,230,0,0,NA,NA,NA,NA,NA,NA
scottsecules/2502888,"Secules, Scott",1,31,75,220,0.25,0.24092409240924093,0.43859649122807015,9.774193548387096,0.03225806451612903,0.03225806451612903,0.12903225806451613,2.3548387096774195
scotttinsley/2527454,"Tinsley, Scott",1,3,74,195,0.75,0.0031397174254317113,0.5581395348837209,212.33333333333334,2,1,1.3333333333333333,0.6666666666666666
scotttolzien/2495425,"Tolzien, Scott",1,3,74,213,0.2,0.07670850767085077,0.6111111111111112,239,1,0.3333333333333333,1.6666666666666667,18.333333333333332
scottzolak/2503861,"Zolak, Scott",1,25,77,235,0.5,0.11884550084889643,0.5181818181818182,23.56,0.68,0.08,0.16,2.8
seancanfield/497104,"Canfield, Sean",1,0,76,223,0,0,NA,NA,NA,NA,NA,NA
seankeenan/2504042,"Keenan, Sean",1,0,75,208,0,0,NA,NA,NA,NA,NA,NA
seanmannion/2552576,"Mannion, Sean",0,2,78,233,0,-0.02,0.6923076923076923,25,0,0,0.5,-0.5
seanpayton/2522906,"Payton, Sean",1,3,71,200,0,0.35443037974683544,0.34782608695652173,26.333333333333332,2.3333333333333335,0,0.3333333333333333,9.333333333333334
seansalisbury/2502809,"Salisbury, Sean",1,2,77,225,0,0,0.6666666666666666,34,1,0,1,0
senecawallace/2505562,"Wallace, Seneca",1,7,71,205,1,-0.028901734104046242,0.52,24.714285714285715,0.42857142857142855,0.14285714285714285,0.14285714285714285,-0.7142857142857143
shanematthews/2501913,"Matthews, Shane",1,0,75,199,0,0,NA,NA,NA,NA,NA,NA
shaunhill/2504833,"Hill, Shaun",1,0,75,230,0,0,NA,NA,NA,NA,NA,NA
shaunking/2501619,"King, Shaun",1,25,73,228,1.3888888888888888,0.09833938764919564,0.5669421487603306,154.16,2.04,1,0.72,15.16
shawnhalloran/2515667,"Halloran, Shawn",1,3,76,217,0,-0.034220532319391636,0.42857142857142855,87.66666666666667,1.6666666666666667,0,0.3333333333333333,-3
stangelbaugh/2500785,"Gelbaugh, Stan",1,0,75,215,0,0,NA,NA,NA,NA,NA,NA
stefanlefors/2506458,"LeFors, Stefan",1,0,72,201,0,0,NA,NA,NA,NA,NA,NA
stephenmorris/2550376,"Morris, Stephen",0,0,74,218,0,0,NA,NA,NA,NA,NA,NA
stevebartkowski/2509103,"Bartkowski, Steve",1,24,76,213,0.5405405405405406,0.005741626794258373,0.461839530332681,130.625,2.75,0.8333333333333334,1.5416666666666667,0.75
stevedeberg/2500356,"DeBerg, Steve",1,28,75,230,0.5813953488372093,0.005744925315970892,0.55,186.5,1.2142857142857142,0.8928571428571429,1.5357142857142858,1.0714285714285714
stevedils/2512939,"Dils, Steve",1,19,73,190,2,0.04171011470281543,0.5620915032679739,50.473684210526315,0.631578947368421,0.21052631578947367,0.10526315789473684,2.1052631578947367
stevejoachim/2517543,"Joachim, Steve",1,1,75,215,0,0,NA,0,0,0,0,0
stevematthews/2501914,"Matthews, Steve",1,3,75,228,0,0.033444816053511704,0.6511627906976745,99.66666666666667,0.3333333333333333,0,0,3.3333333333333335
stevepelluer/2502440,"Pelluer, Steve",1,19,76,204,0.47058823529411764,0.09120403749098774,0.5699481865284974,146,2.473684210526316,0.42105263157894735,0.8947368421052632,13.31578947368421
stevepisarkiewicz/2523270,"Pisarkiewicz, Steve",1,9,74,205,0.42857142857142855,0.024203821656050957,0.4492753623188406,87.22222222222223,1.7777777777777777,0.3333333333333333,0.7777777777777778,2.111111111111111
steveramsey/2523725,"Ramsey, Steve",1,19,74,210,0.36363636363636365,0.00967741935483871,0.47003154574132494,114.21052631578948,2.0526315789473686,0.42105263157894735,1.1578947368421053,1.105263157894737
stevetensi/2527158,"Tensi, Steve",1,7,77,215,0.375,0.025974025974025976,0.475,77,0.8571428571428571,0.42857142857142855,1.1428571428571428,2
stevewalsh/2503524,"Walsh, Steve",1,29,75,215,1,0.00816895795975294,0.5308641975308642,173.06896551724137,0.8275862068965517,0.9655172413793104,0.9655172413793104,1.4137931034482758
steveyoung/2503843,"Young, Steve",1,27,74,215,1,0.22392395035648271,0.5333333333333333,140.25925925925927,2.6296296296296298,0.7777777777777778,0.7777777777777778,31.40740740740741
stoneycase/2500026,"Case, Stoney",1,5,75,201,0,0.03582089552238806,0.5263157894736842,67,2,0,0.6,2.4
t.j.yates/2508123,"Yates, T.J.",1,13,76,217,0.5,0.05090909090909091,0.608433734939759,84.61538461538461,1.3846153846153846,0.23076923076923078,0.46153846153846156,4.3076923076923075
tarvarisjackson/2495863,"Jackson, Tarvaris",1,25,74,225,1.1111111111111112,0.1400348634514817,0.583969465648855,137.68,1.64,0.8,0.72,19.28
taylorheinicke/2553656,"Heinicke, Taylor",0,0,73,210,0,0,NA,NA,NA,NA,NA,NA
teddybridgewater/2543465,"Bridgewater, Teddy",1,29,74,215,1.3333333333333333,0.06520325203252032,0.6489988221436984,212.06896551724137,2.8620689655172415,0.9655172413793104,0.7241379310344828,13.827586206896552
teemartin/2504246,"Martin, Tee",1,1,74,225,0,8,NA,0,0,0,0,8
terryhanratty/2515763,"Hanratty, Terry",1,26,73,210,0.6363636363636364,-0.001953125,0.37244897959183676,39.38461538461539,0.2692307692307692,0.2692307692307692,0.4230769230769231,-0.07692307692307693
terrynugent/2522302,"Nugent, Terry",1,0,76,218,0,0,NA,NA,NA,NA,NA,NA
thadlewis/497121,"Lewis, Thad",1,1,74,219,1,0.014705882352941176,0.6875,204,3,1,1,3
timhasselbeck/2504361,"Hasselbeck, Tim",1,9,73,214,0.7142857142857143,0.040513833992094864,0.536723163841808,112.44444444444444,1,0.5555555555555556,0.7777777777777778,4.555555555555555
timrattay/2504237,"Rattay, Tim",1,8,72,200,2,-0.01606425702811245,0.6304347826086957,31.125,0.625,0.25,0,-0.5
timriordan/2524208,"Riordan, Tim",1,1,73,185,0,3,0,0,0,0,0,3
timtebow/497135,"Tebow, Tim",1,35,75,245,1.8888888888888888,0.4083402146985962,0.4792243767313019,69.2,1.1714285714285715,0.4857142857142857,0.2571428571428571,28.257142857142856
timvangalder/2527866,"Van Galder, Tim",1,4,74,200,0.2,0.051829268292682924,0.5076923076923077,82,1.75,0.25,1.25,4.25
toddmarinovich/2520146,"Marinovich, Todd",1,8,76,220,0.8888888888888888,0.03271375464684015,0.5073170731707317,168.125,2.5,1,1.125,5.5
toddphilcox/2502469,"Philcox, Todd",1,8,76,218,1,0.015037593984962405,0.4594594594594595,33.25,0.375,0.375,0.375,0.5
toddsantos/2524913,"Santos, Todd",1,0,74,207,0,0,NA,NA,NA,NA,NA,NA
tombrady/2504211,"Brady, Tom",1,32,76,225,1.7692307692307692,0.02313624678663239,0.6273352999016716,206.65625,2.25,1.4375,0.8125,4.78125
tomflick/2514150,"Flick, Tom",1,9,74,190,0,0,0.40625,15.88888888888889,0.2222222222222222,0,0.2222222222222222,0
tommymaddox/2501842,"Maddox, Tommy",1,34,76,219,0.5454545454545454,0.021134593993325918,0.5460992907801419,26.441176470588236,0.29411764705882354,0.17647058823529413,0.3235294117647059,0.5588235294117647
tomowen/2522607,"Owen, Tom",1,16,73,195,0.6470588235294118,0.022397094430992737,0.4708333333333333,103.25,1.9375,0.6875,1.0625,2.3125
tomramsey/2523726,"Ramsey, Tom",1,14,73,189,1,0.07624309392265194,0.5255474452554745,64.64285714285714,1,0.42857142857142855,0.42857142857142855,4.928571428571429
tomsavage/2543640,"Savage, Tom",0,5,76,230,0,0.01020408163265306,0.6086956521739131,117.6,1.2,0,0.2,1.2
tonyadams/2508191,"Adams, Tony",1,34,72,198,0.3684210526315789,0.06370543541788427,0.49583333333333335,50.3235294117647,1.1176470588235294,0.20588235294117646,0.5588235294117647,3.2058823529411766
tonybanks/2499522,"Banks, Tony",1,44,76,229,0.8571428571428571,0.06648265930637226,0.5423594615993665,189.38636363636363,3,0.8181818181818182,0.9545454545454546,12.590909090909092
tonyeason/2513415,"Eason, Tony",1,48,76,212,1.1666666666666667,0.04426864164282107,0.5733333333333334,123.77083333333333,2.1458333333333335,0.7291666666666666,0.625,5.479166666666667
tonypike/497125,"Pike, Tony",1,1,78,222,0,0,0.5,47,1,0,0,0
tonysacca/2524778,"Sacca, Tony",1,2,77,234,0,0,0.36363636363636365,14.5,0,0,1,0
trentdilfer/2500392,"Dilfer, Trent",1,37,76,247,0.3953488372093023,0.043850972634355424,0.5403472931562819,163.94594594594594,2.2432432432432434,0.4594594594594595,1.162162162162162,7.1891891891891895
trentedwards/2507189,"Edwards, Trent",1,32,76,230,0.96,0.04947253546744271,0.612590799031477,171.8125,1.8125,0.75,0.78125,8.5
trevoneboykin/2556477,"Boykin, Trevone",0,5,72,213,1,0.006896551724137931,0.7222222222222222,29,0.2,0.2,0.2,0.2
trevorsiemian/2553457,"Siemian, Trevor",0,15,75,220,1.8,0.016465745369009115,0.5946502057613169,226.73333333333332,2.066666666666667,1.2,0.6666666666666666,3.7333333333333334
troyaikman/2499369,"Aikman, Troy",1,38,76,220,0.6739130434782609,0.06763626094323637,0.5857819905213271,186.3684210526316,2.3684210526315788,0.8157894736842105,1.2105263157894737,12.605263157894736
troytaylor/2503269,"Taylor, Troy",1,7,76,200,2,0.344,0.6,17.857142857142858,0.2857142857142857,0.2857142857142857,0.14285714285714285,6.142857142857143
turkschonert/2525100,"Schonert, Turk",1,6,73,191,0,0.19186046511627908,0.55,28.666666666666668,0.6666666666666666,0,0,5.5
tydetmer/2500379,"Detmer, Ty",1,3,72,189,0,-0.07692307692307693,0.6,8.666666666666666,0,0,0,-0.6666666666666666
tylerbray/2540173,"Bray, Tyler",1,0,78,215,0,0,NA,NA,NA,NA,NA,NA
tylerpalko/2507140,"Palko, Tyler",1,0,73,215,0,0,NA,NA,NA,NA,NA,NA
tylerthigpen/2507244,"Thigpen, Tyler",1,17,73,216,1.2666666666666666,0.1423865300146413,0.543778801843318,160.7058823529412,1.588235294117647,1.1176470588235294,0.8823529411764706,22.88235294117647
tyrodtaylor/2495240,"Taylor, Tyrod",1,13,73,215,0,0.6984924623115578,0.5428571428571428,15.307692307692308,0.38461538461538464,0,0.15384615384615385,10.692307692307692
vinceevans/2500575,"Evans, Vince",1,14,74,215,0.6666666666666666,0.17399267399267399,0.5,39,0.7142857142857143,0.2857142857142857,0.42857142857142855,6.785714285714286
vinceferragamo/2513967,"Ferragamo, Vince",1,20,75,212,0.5833333333333334,0.008205128205128205,0.47586206896551725,48.75,0.7,0.35,0.6,0.4
vinceyoung/2506875,"Young, Vince",1,33,77,232,0.6875,0.19621273166800968,0.5729032258064516,150.42424242424244,1.606060606060606,0.6666666666666666,0.9696969696969697,29.515151515151516
vinnytestaverde/2503284,"Testaverde, Vinny",1,35,77,233,0.6031746031746031,0.043869063590018784,0.495949594959496,212.97142857142856,2.5428571428571427,1.0857142857142856,1.8,9.342857142857143
virgilcarter/2511213,"Carter, Virgil",1,33,73,192,1.1,0.08961038961038961,0.563573883161512,116.66666666666667,1.2121212121212122,0.6666666666666666,0.6060606060606061,10.454545454545455
wallyrichardson/2502656,"Richardson, Wally",1,1,76,225,0,0,0.5,1,0,0,0,0
williegillus/2514902,"Gillus, Willie",1,1,76,215,0,0,0.4,28,3,0,0,0
